1.264845400000000000e+07
1.264845600000000000e+07
1.264846300000000000e+07
1.264845500000000000e+07
1.264846400000000000e+07
1.264847800000000000e+07
1.264845900000000000e+07
1.264845800000000000e+07
1.264845200000000000e+07
1.264846200000000000e+07
1.264847200000000000e+07
1.264846100000000000e+07
1.264847900000000000e+07
1.264847100000000000e+07
1.264846600000000000e+07
1.264848100000000000e+07
